Date,Open,High,Low,Close,Adj Close,Volume
2017-04-01,129.500000,142.789993,128.649994,139.929993,126.203033,77979000
2017-05-01,139.860001,151.149994,139.839996,150.889999,136.087860,74914100
2017-06-01,150.789993,155.460007,148.039993,153.160004,138.135208,70377200
2017-07-01,153.440002,159.979996,151.770004,155.139999,140.798080,69344000
2017-08-01,154.979996,160.000000,153.229996,159.970001,145.181595,66890300
2017-09-01,159.869995,161.720001,153.270004,156.679993,143.039337,81721200
2017-10-01,156.000000,167.899994,155.800003,166.910004,152.378708,70654900
2017-11-01,165.720001,173.169998,163.520004,171.970001,156.998169,58785800
2017-12-01,172.770004,175.779999,170.389999,172.119995,158.071899,57152900
2018-01-01,173.729996,178.699997,170.270004,171.139999,157.171860,79270000
2018-02-01,170.270004,173.539993,153.860001,157.740005,144.865570,107472200
2018-03-01,157.800003,163.229996,146.839996,156.380005,144.525101,110129700
2018-04-01,158.270004,167.949997,155.009995,167.440002,154.746674,89381500
2018-05-01,166.380005,167.300003,159.080002,160.009995,147.879929,71237400
2018-06-01,159.899994,171.559998,155.100006,156.690002,144.811630,92744700
2018-07-01,155.990005,160.979996,154.710007,157.539993,146.522049,70294400
2018-08-01,156.570007,163.339996,153.130005,162.229996,150.884064,68786400
2018-09-01,161.809998,167.830002,156.559998,167.289993,156.561462,70751500
2018-10-01,168.369995,178.960007,161.820007,176.899994,165.555161,105084900
2018-11-01,176.669998,190.880005,174.000000,188.509995,176.420593,77562900
2018-12-01,188.100006,188.419998,169.039993,177.570007,167.207031,75802000
2019-01-01,175.410004,189.419998,174.169998,178.779999,168.346405,80003700
2019-02-01,179.550003,184.710007,173.410004,183.839996,173.111115,76828400
2019-03-01,184.589996,190.520004,178.270004,189.899994,179.955917,63643000
2019-04-01,190.500000,200.000000,186.699997,197.570007,187.224304,53512800
2019-05-01,195.869995,201.149994,193.320007,198.270004,187.887619,58588900
2019-06-01,198.360001,207.990005,197.320007,207.660004,197.938354,63764100
2019-07-01,208.860001,218.960007,206.190002,210.720001,200.855072,58770700
2019-08-01,211.179993,221.929993,209.429993,217.970001,207.765686,63969900
2019-09-01,217.929993,220.839996,207.330002,214.710007,205.740463,64087700
2019-10-01,211.130005,213.470001,191.500000,196.699997,188.482819,99548800
2019-11-01,197.779999,197.970001,187.550003,194.479996,186.355560,92605700
2019-12-01,195.380005,199.000000,192.350006,197.610001,190.568314,60538400
2020-01-01,198.000000,217.100006,197.809998,213.970001,206.345306,77468400
2020-02-01,214.990005,218.389999,188.809998,194.169998,187.250870,69371600
2020-03-01,193.809998,207.160004,124.230003,165.350006,160.455734,179708700
2020-04-01,160.220001,190.410004,155.000000,187.559998,182.008316,106538600
2020-05-01,184.000000,190.660004,167.850006,186.320007,180.805023,80304100
2020-06-01,186.710007,202.729996,178.880005,184.470001,180.203323,85778100
2020-07-01,184.949997,202.520004,182.619995,194.279999,189.786407,67343400
2020-08-01,194.330002,216.710007,193.589996,213.520004,208.581406,56770700
2020-09-01,210.839996,226.720001,210.580002,219.490005,215.667725,63009500
2020-10-01,221.589996,231.910004,209.910004,213.000000,209.290741,53954900
2020-11-01,215.880005,227.850006,207.169998,217.440002,213.653442,69778000
2020-12-01,218.880005,218.929993,206.190002,214.580002,212.096405,72822200
2021-01-01,214.490005,216.119995,203.110001,207.839996,205.434402,64196200
2021-02-01,208.479996,217.309998,206.139999,206.139999,203.754089,57318600
2021-03-01,207.350006,227.880005,202.729996,224.139999,222.908875,84406200
2021-04-01,224.669998,236.289993,223.279999,236.080002,234.783295,52201900
2021-05-01,237.990005,238.179993,227.570007,233.889999,232.605331,48939600
2021-06-01,235.979996,237.809998,228.820007,229.619995,229.619995,34730000
2021-06-18,231.470001,232.289993,228.850006,229.619995,229.619995,4408221
